rank,layer,neuron,mean_g,abs_mean_g,mean_abs_g,std_g,positive_fraction,sign_consistency,snr
534,16,12032,-0.0012788772583007812,0.0012788772583007812,0.0012788772583007812,0.0004251922364346683,0.0,1.0,3.0077624320983887
535,30,5689,0.0012760162353515625,0.0012760162353515625,0.0012760162353515625,0.0002487097808625549,1.0,1.0,5.130543231964111
536,16,6127,0.0012760162353515625,0.0012760162353515625,0.0012760162353515625,0.00021007693430874497,1.0,1.0,6.074042320251465
537,31,12606,0.0012760162353515625,0.0012760162353515625,0.0012760162353515625,0.0002415263734292239,1.0,1.0,5.2831339836120605
538,23,4985,0.0012760162353515625,0.0012760162353515625,0.0012760162353515625,0.0005726145463995636,1.0,1.0,2.2284035682678223
539,24,11848,0.00127410888671875,0.00127410888671875,0.00127410888671875,0.00023153673100750893,1.0,1.0,5.502837181091309
540,29,6468,0.00127410888671875,0.00127410888671875,0.00127410888671875,0.0005021799588575959,1.0,1.0,2.537155866622925
541,16,10631,-0.0012736320495605469,0.0012736320495605469,0.0012736320495605469,0.0007189924945123494,0.0,1.0,1.7714121341705322
542,27,7985,-0.0012707710266113281,0.0012707710266113281,0.0012707710266113281,0.0007450075354427099,0.0,1.0,1.7057156562805176
543,14,12639,0.001270294189453125,0.001270294189453125,0.001270294189453125,0.00035254491376690567,1.0,1.0,3.603212356567383
544,19,13125,0.0012698173522949219,0.0012698173522949219,0.0012698173522949219,0.0008588115451857448,1.0,1.0,1.4785751104354858
545,24,5857,-0.0012693405151367188,0.0012693405151367188,0.0012693405151367188,0.0004642925050575286,0.0,1.0,2.733924150466919
546,17,9729,0.0012683868408203125,0.0012683868408203125,0.0012683868408203125,0.0005524433800019324,1.0,1.0,2.2959580421447754
547,18,10716,-0.0012679100036621094,0.0012679100036621094,0.0014634132385253906,0.0009802615968510509,0.25,0.75,1.2934404611587524
548,17,7285,0.0012655258178710938,0.0012655258178710938,0.0012655258178710938,0.0001923374511534348,1.0,1.0,6.579716205596924
549,30,6296,0.0012645721435546875,0.0012645721435546875,0.0012645721435546875,0.00017805893730837852,1.0,1.0,7.101986408233643
550,23,4077,0.0012645721435546875,0.0012645721435546875,0.0012645721435546875,0.0005919882678426802,1.0,1.0,2.136143922805786
551,28,9431,-0.0012636184692382812,0.0012636184692382812,0.0012636184692382812,0.000625909015070647,0.0,1.0,2.018853187561035
552,30,2549,0.001262664794921875,0.001262664794921875,0.001262664794921875,0.0004437035822775215,1.0,1.0,2.8457393646240234
553,28,6953,0.0012617111206054688,0.0012617111206054688,0.0012617111206054688,0.0003803750150837004,1.0,1.0,3.317018985748291
554,30,3786,-0.0012607574462890625,0.0012607574462890625,0.0012607574462890625,0.00039736530743539333,0.0,1.0,3.1727919578552246
555,17,5313,0.0012598037719726562,0.0012598037719726562,0.0012598037719726562,0.00034829226206056774,1.0,1.0,3.6170880794525146
556,23,11026,0.0012598037719726562,0.0012598037719726562,0.0014944076538085938,0.0016021300107240677,0.5,0.5,0.78633052110672
557,18,4318,-0.0012569427490234375,0.0012569427490234375,0.0012569427490234375,3.633987216744572e-05,0.0,1.0,34.588531494140625
558,17,1858,-0.0012569427490234375,0.0012569427490234375,0.0012569427490234375,0.0005223872140049934,0.0,1.0,2.406151533126831
559,17,4,-0.0012540817260742188,0.0012540817260742188,0.0012540817260742188,0.0005476540536619723,0.0,1.0,2.2899158000946045
560,23,3040,-0.0012502670288085938,0.0012502670288085938,0.0012502670288085938,0.0004972906317561865,0.0,1.0,2.51415753364563
561,28,459,-0.0012493133544921875,0.0012493133544921875,0.0012493133544921875,0.00033592627733014524,0.0,1.0,3.719010591506958
562,22,1570,-0.0012464523315429688,0.0012464523315429688,0.0012464523315429688,0.0003726060676854104,0.0,1.0,3.3452281951904297
563,27,4114,-0.0012464523315429688,0.0012464523315429688,0.0012464523315429688,0.00022618572984356433,0.0,1.0,5.510746955871582
564,29,14092,0.0012445449829101562,0.0012445449829101562,0.0012445449829101562,0.00041889105341397226,1.0,1.0,2.9710469245910645
565,27,3365,0.0012445449829101562,0.0012445449829101562,0.0012445449829101562,0.0004680306592490524,1.0,1.0,2.6591098308563232
566,31,8680,0.00124359130859375,0.00124359130859375,0.00124359130859375,0.00015939775039441884,1.0,1.0,7.801812171936035
567,29,430,-0.00124359130859375,0.00124359130859375,0.00124359130859375,0.00017355824820697308,0.0,1.0,7.165267467498779
568,21,9236,-0.0012426376342773438,0.0012426376342773438,0.0012426376342773438,0.00039768448914401233,0.0,1.0,3.1246821880340576
569,30,309,-0.0012407302856445312,0.0012407302856445312,0.0012407302856445312,0.0008060996769927442,0.0,1.0,1.5391772985458374
570,18,10365,-0.001239776611328125,0.001239776611328125,0.001239776611328125,0.00017284409841522574,0.0,1.0,7.172802448272705
571,23,12583,0.001239776611328125,0.001239776611328125,0.001239776611328125,0.0002510464983060956,1.0,1.0,4.93843412399292
572,30,13251,0.0012378692626953125,0.0012378692626953125,0.0012378692626953125,0.0002239571767859161,1.0,1.0,5.52725887298584
573,18,8652,0.0012369155883789062,0.0012369155883789062,0.0012369155883789062,0.0004298300191294402,1.0,1.0,2.877685546875
574,31,10620,-0.0012359619140625,0.0012359619140625,0.0012359619140625,0.000498332956340164,0.0,1.0,2.4801928997039795
575,31,12776,-0.0012359619140625,0.0012359619140625,0.0012359619140625,0.00029568211175501347,0.0,1.0,4.1800360679626465
576,28,6412,0.0012350082397460938,0.0012350082397460938,0.0012350082397460938,0.0004576235660351813,1.0,1.0,2.698742628097534
577,22,7467,0.0012331008911132812,0.0012331008911132812,0.0012331008911132812,0.000552455720026046,1.0,1.0,2.2320356369018555
578,29,8437,-0.0012331008911132812,0.0012331008911132812,0.0012331008911132812,0.00037324990262277424,0.0,1.0,3.30368709564209
579,25,2181,-0.0012302398681640625,0.0012302398681640625,0.0012302398681640625,0.000427769438829273,0.0,1.0,2.875941514968872
580,19,11694,0.0012297630310058594,0.0012297630310058594,0.0012297630310058594,0.0006426539039239287,1.0,1.0,1.913569688796997
581,15,3758,0.0012273788452148438,0.0012273788452148438,0.0012273788452148438,0.00034609180875122547,1.0,1.0,3.5463967323303223
582,23,4089,-0.0012273788452148438,0.0012273788452148438,0.0012273788452148438,0.00047543414984829724,0.0,1.0,2.5815958976745605
583,19,5488,-0.0012273788452148438,0.0012273788452148438,0.0012273788452148438,0.0006729258457198739,0.0,1.0,1.8239437341690063
584,1,4053,0.0012235641479492188,0.0012235641479492188,0.0014886856079101562,0.0010867180535569787,0.75,0.75,1.1259260177612305
585,19,484,0.0012226104736328125,0.0012226104736328125,0.0012226104736328125,0.0002825645497068763,1.0,1.0,4.326836109161377
586,20,3796,-0.0012226104736328125,0.0012226104736328125,0.0012226104736328125,0.00021125124476384372,0.0,1.0,5.787471294403076
587,22,7977,0.0012226104736328125,0.0012226104736328125,0.0012226104736328125,0.0003813314251601696,1.0,1.0,3.206162452697754
588,25,8692,-0.0012226104736328125,0.0012226104736328125,0.0012226104736328125,2.3746299120830372e-05,0.0,1.0,51.48635482788086
589,25,8904,0.0012226104736328125,0.0012226104736328125,0.0012226104736328125,0.00026628526393324137,1.0,1.0,4.59135627746582
590,0,8092,0.0012226104736328125,0.0012226104736328125,0.0012226104736328125,0.0003682862443383783,1.0,1.0,3.3197288513183594
591,14,5439,0.0012216567993164062,0.0012216567993164062,0.0012216567993164062,0.0003450390649959445,1.0,1.0,3.540633201599121
592,21,2485,0.001220703125,0.001220703125,0.001220703125,0.0002834707556758076,1.0,1.0,4.306275367736816
593,30,5183,-0.001220703125,0.001220703125,0.001220703125,0.00014405218826141208,0.0,1.0,8.474034309387207
594,27,6752,-0.0012197494506835938,0.0012197494506835938,0.0012197494506835938,0.0007526291301473975,0.0,1.0,1.620651364326477
595,27,2302,0.0012187957763671875,0.0012187957763671875,0.0012187957763671875,0.0002731373824644834,1.0,1.0,4.462207794189453
596,8,1261,-0.001216888427734375,0.001216888427734375,0.001216888427734375,0.00048782656085677445,0.0,1.0,2.4945104122161865
597,27,12493,0.001216888427734375,0.001216888427734375,0.001216888427734375,0.000490199716296047,1.0,1.0,2.482434034347534
598,31,5565,-0.001216888427734375,0.001216888427734375,0.001216888427734375,0.00019825418712571263,0.0,1.0,6.138021469116211
599,22,7694,0.0012159347534179688,0.0012159347534179688,0.0012159347534179688,0.0007318026036955416,1.0,1.0,1.661561131477356
600,31,6424,-0.0012149810791015625,0.0012149810791015625,0.0012149810791015625,0.0003251847520004958,0.0,1.0,3.736279249191284
601,22,12624,0.0012140274047851562,0.0012140274047851562,0.0012140274047851562,0.0004199492686893791,1.0,1.0,2.890890598297119
602,29,11680,-0.0012140274047851562,0.0012140274047851562,0.0012140274047851562,0.0002219481102656573,0.0,1.0,5.469870567321777
603,14,7687,0.0012140274047851562,0.0012140274047851562,0.0014619827270507812,0.0011845859698951244,0.75,0.75,1.0248538255691528
604,25,627,0.0012125968933105469,0.0012125968933105469,0.0012125968933105469,0.0005735197337344289,1.0,1.0,2.114307165145874
605,22,6366,-0.0012111663818359375,0.0012111663818359375,0.0012111663818359375,0.0002736164606176317,0.0,1.0,4.426511287689209
606,19,1450,-0.001209259033203125,0.001209259033203125,0.001209259033203125,0.0002251964178867638,0.0,1.0,5.3697967529296875
607,24,5463,-0.001209259033203125,0.001209259033203125,0.001209259033203125,0.00048208778025582433,0.0,1.0,2.5083794593811035
608,11,3621,0.001209259033203125,0.001209259033203125,0.001209259033203125,0.00045295414747670293,1.0,1.0,2.6697161197662354
609,29,7959,0.0012073516845703125,0.0012073516845703125,0.0012073516845703125,0.000158424794790335,1.0,1.0,7.62097692489624
610,22,10995,0.0012073516845703125,0.0012073516845703125,0.0012073516845703125,0.0006820178241468966,1.0,1.0,1.7702641487121582
611,26,8427,-0.0012063980102539062,0.0012063980102539062,0.0012063980102539062,0.000450734980404377,0.0,1.0,2.6765129566192627
612,22,13657,0.0012054443359375,0.0012054443359375,0.0012054443359375,0.00045181220048107207,1.0,1.0,2.668020725250244
613,20,10996,0.0012054443359375,0.0012054443359375,0.0012054443359375,0.00010363065666751936,1.0,1.0,11.632121086120605
614,29,5,0.0012044906616210938,0.0012044906616210938,0.0012044906616210938,0.000596658035647124,1.0,1.0,2.018728733062744
615,16,7454,0.0012044906616210938,0.0012044906616210938,0.0012044906616210938,0.0004084076208528131,1.0,1.0,2.9492363929748535
616,8,11350,-0.0012038648128509521,0.0012038648128509521,0.0012568533420562744,0.002124632243067026,0.5,0.5,0.5666226744651794
617,25,13151,-0.0012035369873046875,0.0012035369873046875,0.0012035369873046875,0.0002425484562991187,0.0,1.0,4.962047576904297
618,25,13395,0.0012035369873046875,0.0012035369873046875,0.0012035369873046875,0.00019817159045487642,1.0,1.0,6.073206424713135
619,27,2874,-0.0012025833129882812,0.0012025833129882812,0.0012025833129882812,0.0002554334350861609,0.0,1.0,4.708010673522949
620,26,1810,-0.001201629638671875,0.001201629638671875,0.001201629638671875,0.00026825215900316834,0.0,1.0,4.479477882385254
621,15,3580,-0.001201629638671875,0.001201629638671875,0.003322601318359375,0.0032860003411769867,0.25,0.75,0.365681529045105
622,16,12849,0.0011997222900390625,0.0011997222900390625,0.0011997222900390625,0.0005086116143502295,1.0,1.0,2.3588180541992188
623,13,2655,-0.00119781494140625,0.00119781494140625,0.00119781494140625,0.0003105172945652157,0.0,1.0,3.8574821949005127
624,27,2723,0.00119781494140625,0.00119781494140625,0.00119781494140625,0.0003626571560744196,1.0,1.0,3.302885055541992
625,21,763,0.00119781494140625,0.00119781494140625,0.00119781494140625,0.0003251679881941527,1.0,1.0,3.683680295944214
626,15,2500,-0.0011968612670898438,0.0011968612670898438,0.0011968612670898438,0.0004115134943276644,0.0,1.0,2.908437490463257
627,29,2740,0.0011959075927734375,0.0011959075927734375,0.0011959075927734375,7.898818876128644e-05,1.0,1.0,15.140334129333496
628,20,11241,0.0011959075927734375,0.0011959075927734375,0.0011959075927734375,8.688386878930032e-05,1.0,1.0,13.764437675476074
629,30,1124,0.0011959075927734375,0.0011959075927734375,0.0011959075927734375,0.00022544666717294604,1.0,1.0,5.304614067077637
630,23,2240,0.0011949539184570312,0.0011949539184570312,0.0011949539184570312,0.0003457447455730289,1.0,1.0,3.4561736583709717
631,31,11085,0.0011949539184570312,0.0011949539184570312,0.0011949539184570312,0.0008294022991321981,1.0,1.0,1.4407410621643066
632,24,6847,0.001194000244140625,0.001194000244140625,0.001194000244140625,0.00023074977798387408,1.0,1.0,5.174437046051025
633,25,10718,-0.0011930465698242188,0.0011930465698242188,0.0011930465698242188,0.0004890657146461308,0.0,1.0,2.4394402503967285
634,16,11065,0.0011920928955078125,0.0011920928955078125,0.0011920928955078125,0.00038706022314727306,1.0,1.0,3.079864025115967
635,19,1391,-0.0011920928955078125,0.0011920928955078125,0.0011920928955078125,0.00041065618279390037,0.0,1.0,2.902897834777832
636,25,1685,0.0011920928955078125,0.0011920928955078125,0.0011920928955078125,0.00018892381922341883,1.0,1.0,6.309913158416748
637,28,3341,-0.0011911988258361816,0.0011911988258361816,0.0012196898460388184,0.0007867896347306669,0.25,0.75,1.513999104499817
638,10,9940,0.0011897087097167969,0.0011897087097167969,0.0011897087097167969,0.001232622773386538,1.0,1.0,0.96518474817276
639,17,9707,0.0011892318725585938,0.0011892318725585938,0.0011892318725585938,0.00030080979922786355,1.0,1.0,3.953434705734253
640,23,1983,-0.0011882781982421875,0.0011882781982421875,0.0011882781982421875,0.0003711202589329332,0.0,1.0,3.2018682956695557
641,17,5610,0.0011873245239257812,0.0011873245239257812,0.0011873245239257812,0.0003604371740948409,1.0,1.0,3.294123411178589
642,22,344,-0.0011873245239257812,0.0011873245239257812,0.0011873245239257812,0.00043029527296312153,0.0,1.0,2.7593250274658203
643,30,12248,0.001186370849609375,0.001186370849609375,0.001186370849609375,3.908901635440998e-05,1.0,1.0,30.35049057006836
644,8,2253,0.001185774803161621,0.001185774803161621,0.001185774803161621,0.0010090969735756516,1.0,1.0,1.1750850677490234
645,28,1016,0.00118255615234375,0.00118255615234375,0.00118255615234375,0.0004191656189505011,1.0,1.0,2.8212146759033203
646,29,314,0.0011806488037109375,0.0011806488037109375,0.0011806488037109375,0.00017249645316042006,1.0,1.0,6.844481468200684
647,31,4852,0.0011806488037109375,0.0011806488037109375,0.0011806488037109375,0.00033598041045479476,1.0,1.0,3.51404070854187
648,30,10521,0.0011796951293945312,0.0011796951293945312,0.0011796951293945312,0.000716347829438746,1.0,1.0,1.6468188762664795
649,27,8531,0.0011792182922363281,0.0011792182922363281,0.0011792182922363281,0.0006594826700165868,1.0,1.0,1.7880959510803223
650,27,3387,-0.001178741455078125,0.001178741455078125,0.001178741455078125,0.0003554327704478055,0.0,1.0,3.3163557052612305
651,30,10348,-0.001178741455078125,0.001178741455078125,0.001178741455078125,0.0002560397842898965,0.0,1.0,4.603743553161621
652,12,8951,-0.0011758804321289062,0.0011758804321289062,0.0011758804321289062,0.0011938612442463636,0.0,1.0,0.98493891954422
653,26,5979,0.0011739730834960938,0.0011739730834960938,0.0011739730834960938,0.00024494953686371446,1.0,1.0,4.7927141189575195
654,30,670,0.0011739730834960938,0.0011739730834960938,0.0011739730834960938,0.000243848015088588,1.0,1.0,4.814363956451416
655,14,9164,-0.0011734962463378906,0.0011734962463378906,0.0011734962463378906,0.0006185978418216109,0.0,1.0,1.8970260620117188
656,19,7322,-0.001171112060546875,0.001171112060546875,0.001171112060546875,0.000584172026719898,0.0,1.0,2.0047383308410645
657,28,10304,-0.001171112060546875,0.001171112060546875,0.001171112060546875,0.00021098414435982704,0.0,1.0,5.550711154937744
658,19,2059,0.0011701583862304688,0.0011701583862304688,0.0011701583862304688,0.0002499627589713782,1.0,1.0,4.681330680847168
659,30,2087,-0.0011701583862304688,0.0011701583862304688,0.0011701583862304688,0.00018109519442077726,0.0,1.0,6.461565017700195
660,29,12090,0.0011692047119140625,0.0011692047119140625,0.0011692047119140625,0.00020288846280891448,1.0,1.0,5.762795448303223
661,31,570,0.00116729736328125,0.00116729736328125,0.00116729736328125,0.00034522483474574983,1.0,1.0,3.3812670707702637
662,31,1123,-0.0011663436889648438,0.0011663436889648438,0.0011663436889648438,0.00041336583672091365,0.0,1.0,2.821577310562134
663,19,1479,0.0011663436889648438,0.0011663436889648438,0.0011663436889648438,0.0009229296119883657,1.0,1.0,1.2637406587600708
664,29,7001,0.0011653900146484375,0.0011653900146484375,0.0011653900146484375,0.00018177942547481507,1.0,1.0,6.411011695861816
665,25,3071,-0.001163482666015625,0.001163482666015625,0.001163482666015625,0.0005181392771191895,0.0,1.0,2.245501756668091
666,22,2572,0.001163482666015625,0.001163482666015625,0.001163482666015625,9.83718637144193e-05,1.0,1.0,11.827392578125
667,23,4802,-0.001163482666015625,0.001163482666015625,0.001163482666015625,0.0004397503798827529,0.0,1.0,2.645779848098755
668,19,8947,0.0011620521545410156,0.0011620521545410156,0.0011620521545410156,0.0007530348957516253,1.0,1.0,1.5431584119796753
669,31,4983,0.0011615753173828125,0.0011615753173828125,0.0011615753173828125,0.0006034249672666192,1.0,1.0,1.9249706268310547
670,25,11654,0.0011606216430664062,0.0011606216430664062,0.0011606216430664062,0.0003302785044070333,1.0,1.0,3.5140695571899414
671,16,4836,0.0011606216430664062,0.0011606216430664062,0.0011606216430664062,0.00029818605980835855,1.0,1.0,3.892273426055908
672,25,7837,-0.0011606216430664062,0.0011606216430664062,0.0011606216430664062,0.00026366120437160134,0.0,1.0,4.401943206787109
673,20,10731,-0.00115966796875,0.00115966796875,0.00115966796875,0.0003812789509538561,0.0,1.0,3.0415210723876953
674,27,10884,0.00115966796875,0.00115966796875,0.00115966796875,0.0007066720281727612,1.0,1.0,1.6410270929336548
675,12,4319,0.00115966796875,0.00115966796875,0.0014476776123046875,0.001295562949962914,0.75,0.75,0.8951073884963989
676,21,4010,0.0011587142944335938,0.0011587142944335938,0.0011587142944335938,0.00037057948065921664,1.0,1.0,3.126763343811035
677,27,40,0.0011587142944335938,0.0011587142944335938,0.0011587142944335938,0.0002099535195156932,1.0,1.0,5.518908500671387
678,29,3783,-0.001155853271484375,0.001155853271484375,0.001155853271484375,0.0001633207284612581,0.0,1.0,7.0771989822387695
679,18,5590,0.0011548995971679688,0.0011548995971679688,0.0011548995971679688,0.0003180342901032418,1.0,1.0,3.6313681602478027
680,20,11425,-0.0011539459228515625,0.0011539459228515625,0.0011539459228515625,0.00022505906235892326,0.0,1.0,5.127302646636963
681,13,1358,0.00115203857421875,0.00115203857421875,0.00115203857421875,0.00046536180889233947,1.0,1.0,2.475576162338257
682,16,12008,-0.0011510848999023438,0.0011510848999023438,0.0011510848999023438,0.00024156967992894351,0.0,1.0,4.765022277832031
683,15,1236,0.0011484622955322266,0.0011484622955322266,0.001222372055053711,0.0010768736246973276,0.75,0.75,1.0664782524108887
684,23,518,-0.0011477470397949219,0.0011477470397949219,0.0011477470397949219,0.0006716418429277837,0.0,1.0,1.7088676691055298
685,19,10739,-0.0011472702026367188,0.0011472702026367188,0.0011472702026367188,0.0005508069880306721,0.0,1.0,2.0828897953033447
686,18,9308,0.0011472702026367188,0.0011472702026367188,0.0011472702026367188,0.0005996321560814977,1.0,1.0,1.913290023803711
687,24,7804,-0.0011472702026367188,0.0011472702026367188,0.0011472702026367188,0.00021159322932362556,0.0,1.0,5.422055244445801
688,24,6041,0.0011463165283203125,0.0011463165283203125,0.0011463165283203125,0.00012494224938564003,1.0,1.0,9.174771308898926
689,16,11987,0.0011453628540039062,0.0011453628540039062,0.0011453628540039062,0.0005976449465379119,1.0,1.0,1.916460394859314
690,17,6842,-0.0011453628540039062,0.0011453628540039062,0.0011453628540039062,0.0003519290767144412,0.0,1.0,3.2545275688171387
691,21,7208,0.0011444091796875,0.0011444091796875,0.0011444091796875,0.0002561818400863558,1.0,1.0,4.467175483703613
692,18,6532,0.0011434555053710938,0.0011434555053710938,0.0011434555053710938,0.0002116448013111949,1.0,1.0,5.4027099609375
693,16,5905,0.0011417269706726074,0.0011417269706726074,0.0011585354804992676,0.0008272687555290759,0.75,0.75,1.3801161050796509
694,17,4581,0.001141190528869629,0.001141190528869629,0.001141190528869629,0.0011493843048810959,1.0,1.0,0.9928711652755737
695,27,2827,0.0011396408081054688,0.0011396408081054688,0.0011396408081054688,0.0001345830096397549,1.0,1.0,8.467939376831055
696,19,3009,0.0011382102966308594,0.0011382102966308594,0.0011382102966308594,0.0009519670275039971,1.0,1.0,1.1956404447555542
697,15,9221,0.0011372566223144531,0.0011372566223144531,0.0011372566223144531,0.000589186092838645,1.0,1.0,1.9302163124084473
698,20,1620,-0.0011358261108398438,0.0011358261108398438,0.0011358261108398438,0.00041982796392403543,0.0,1.0,2.705456018447876
699,29,11947,0.0011358261108398438,0.0011358261108398438,0.0011358261108398438,0.0003659165231510997,1.0,1.0,3.104058027267456
700,16,12072,0.0011358261108398438,0.0011358261108398438,0.0011358261108398438,0.00023338926257565618,1.0,1.0,4.866659641265869
701,23,5679,0.0011358261108398438,0.0011358261108398438,0.0013837814331054688,0.0012432413641363382,0.75,0.75,0.9136006236076355
702,14,8006,0.0011348724365234375,0.0011348724365234375,0.0011348724365234375,0.0005936574889346957,1.0,1.0,1.911661982536316
703,31,11299,-0.001132965087890625,0.001132965087890625,0.001132965087890625,0.00017451979510951787,0.0,1.0,6.4918999671936035
704,17,7337,-0.001132965087890625,0.001132965087890625,0.001132965087890625,0.00037295371294021606,0.0,1.0,3.0378170013427734
705,15,13260,-0.0011320114135742188,0.0011320114135742188,0.0011320114135742188,0.0005229849484749138,0.0,1.0,2.164520025253296
706,14,3537,0.0011320114135742188,0.0011320114135742188,0.0011320114135742188,0.00026011891895905137,1.0,1.0,4.35189962387085
707,19,6125,0.0011301040649414062,0.0011301040649414062,0.0011301040649414062,0.000605879002250731,1.0,1.0,1.8652305603027344
708,7,6062,-0.0011287331581115723,0.0011287331581115723,0.001128852367401123,0.0019383865874260664,0.25,0.75,0.5823054909706116
709,17,12932,-0.0011281967163085938,0.0011281967163085938,0.0011281967163085938,0.000482128350995481,0.0,1.0,2.340034008026123
710,28,5712,-0.0011281967163085938,0.0011281967163085938,0.0011281967163085938,0.0005514076910912991,0.0,1.0,2.046030044555664
711,20,2367,-0.0011272430419921875,0.0011272430419921875,0.0011272430419921875,0.0009005453321151435,0.0,1.0,1.2517337799072266
712,23,8851,-0.0011272430419921875,0.0011272430419921875,0.0011272430419921875,0.00025357695994898677,0.0,1.0,4.445368766784668
713,16,3096,-0.0011272430419921875,0.0011272430419921875,0.0011272430419921875,0.0003034723049495369,0.0,1.0,3.7144839763641357
714,24,5024,-0.0011272430419921875,0.0011272430419921875,0.0011272430419921875,0.0005027120932936668,0.0,1.0,2.242323398590088
715,23,13157,0.0011272430419921875,0.0011272430419921875,0.0011272430419921875,0.0002546078176237643,1.0,1.0,4.427370071411133
716,24,6363,0.0011262893676757812,0.0011262893676757812,0.0011262893676757812,0.00042356346966698766,1.0,1.0,2.6590805053710938
717,31,4364,-0.001125335693359375,0.001125335693359375,0.001125335693359375,0.0010304423049092293,0.0,1.0,1.0920900106430054
718,23,5948,-0.001125335693359375,0.001125335693359375,0.001125335693359375,0.00038217479595914483,0.0,1.0,2.9445576667785645
719,24,6802,-0.0011243820190429688,0.0011243820190429688,0.0011243820190429688,0.00047701544826850295,0.0,1.0,2.357118606567383
720,19,7180,-0.0011234283447265625,0.0011234283447265625,0.0011234283447265625,0.0005001001409254968,0.0,1.0,2.2464067935943604
721,17,3428,-0.0011234283447265625,0.0011234283447265625,0.0011234283447265625,0.00037556368624791503,0.0,1.0,2.9913125038146973
722,24,1600,-0.0011234283447265625,0.0011234283447265625,0.0011234283447265625,0.0004379888705443591,0.0,1.0,2.564970016479492
723,29,254,-0.0011234283447265625,0.0011234283447265625,0.0011234283447265625,0.0005805394030176103,0.0,1.0,1.9351457357406616
724,20,8898,0.0011224746704101562,0.0011224746704101562,0.0011224746704101562,0.00026272126706317067,1.0,1.0,4.272492408752441
725,17,5345,0.0011224746704101562,0.0011224746704101562,0.0011224746704101562,0.0008318943437188864,1.0,1.0,1.3492995500564575
726,21,5101,0.0011210441589355469,0.0011210441589355469,0.0011210441589355469,0.0006090752431191504,1.0,1.0,1.8405675888061523
727,20,9634,-0.0011181831359863281,0.0011181831359863281,0.0011181831359863281,0.0004348595393821597,0.0,1.0,2.571366310119629
728,21,2568,-0.001117706298828125,0.001117706298828125,0.001117706298828125,0.00028992953593842685,0.0,1.0,3.8550963401794434
729,20,4367,-0.001117706298828125,0.001117706298828125,0.001117706298828125,0.0003115582512691617,0.0,1.0,3.5874712467193604
730,27,14038,-0.0011167526245117188,0.0011167526245117188,0.0011167526245117188,0.000639899808447808,0.0,1.0,1.745199203491211
731,21,6216,0.0011157989501953125,0.0011157989501953125,0.0011157989501953125,0.0001414399011991918,1.0,1.0,7.888855457305908
732,19,13544,0.0011157989501953125,0.0011157989501953125,0.0011157989501953125,0.00017542424029670656,1.0,1.0,6.360574722290039
733,28,14310,0.0011148452758789062,0.0011148452758789062,0.0011148452758789062,0.00022481443011201918,1.0,1.0,4.958957672119141
734,16,12478,0.0011136531829833984,0.0011136531829833984,0.0014841556549072266,0.001647524768486619,0.5,0.5,0.6759553551673889
735,30,12257,-0.0011110305786132812,0.0011110305786132812,0.0011110305786132812,0.00036721662036143243,0.0,1.0,3.025545358657837
736,26,6361,0.001110076904296875,0.001110076904296875,0.001110076904296875,0.00017601427680347115,1.0,1.0,6.306743621826172
737,7,5370,-0.0011098384857177734,0.0011098384857177734,0.0011181235313415527,0.0018965513445436954,0.25,0.75,0.5851876735687256
738,19,3480,-0.0011091232299804688,0.0011091232299804688,0.0011091232299804688,0.0007544781547039747,0.0,1.0,1.4700534343719482
739,27,4641,-0.0011091232299804688,0.0011091232299804688,0.0011091232299804688,0.0003026304766535759,0.0,1.0,3.6649422645568848
740,26,12789,-0.0011081695556640625,0.0011081695556640625,0.0011081695556640625,0.0001533845061203465,0.0,1.0,7.224781513214111
741,23,600,0.0011081695556640625,0.0011081695556640625,0.0011081695556640625,0.0004455649759620428,1.0,1.0,2.4871110916137695
742,18,8746,-0.0011072158813476562,0.0011072158813476562,0.0011072158813476562,0.0004243443545419723,0.0,1.0,2.609239101409912
743,30,8891,-0.00110626220703125,0.00110626220703125,0.00110626220703125,8.897326188161969e-05,0.0,1.0,12.433648109436035
744,17,1143,0.0011053085327148438,0.0011053085327148438,0.0011053085327148438,0.0003236020857002586,1.0,1.0,3.4156408309936523
745,24,1538,-0.001104593276977539,0.001104593276977539,0.0011489391326904297,0.000981369405053556,0.25,0.75,1.125563144683838
746,15,283,0.0011043548583984375,0.0011043548583984375,0.0011043548583984375,0.0007064171368256211,1.0,1.0,1.5633183717727661
747,24,4380,-0.0011034011840820312,0.0011034011840820312,0.0011034011840820312,0.00032670132350176573,0.0,1.0,3.3774003982543945
748,17,2519,-0.001102447509765625,0.001102447509765625,0.001102447509765625,0.000394493923522532,0.0,1.0,2.7945868968963623
749,30,5025,-0.001102447509765625,0.001102447509765625,0.001102447509765625,8.243630873039365e-05,0.0,1.0,13.373324394226074
750,19,629,0.0011019706726074219,0.0011019706726074219,0.0011019706726074219,0.0006607887917198241,1.0,1.0,1.6676594018936157
751,15,254,-0.0011017322540283203,0.0011017322540283203,0.0011017322540283203,0.0006654430762864649,0.0,1.0,1.6556371450424194
752,16,13510,-0.0011014938354492188,0.0011014938354492188,0.0011301040649414062,0.0010070272255688906,0.25,0.75,1.0938074588775635
753,24,13724,0.0011005401611328125,0.0011005401611328125,0.0011005401611328125,0.00020672526443377137,1.0,1.0,5.3236846923828125
754,29,12911,-0.0010995864868164062,0.0010995864868164062,0.0010995864868164062,0.00024357932852581143,0.0,1.0,4.514285087585449
