rank,layer,neuron,direction,mean_ig,abs_mean_ig,mean_abs_ig,std_g,positive_fraction,sign_consistency,snr
89,24,13102,supports_cannot,0.00030735135078430176,0.00030735135078430176,0.00030735135078430176,7.692400686210021e-05,1.0,1.0,3.9955191612243652
90,27,8140,supports_cannot,0.0003062933683395386,0.0003062933683395386,0.0003062933683395386,0.00012764068378601223,1.0,1.0,2.399653196334839
91,16,12860,supports_cannot,0.0003059804439544678,0.0003059804439544678,0.0003059804439544678,0.0001353024272248149,1.0,1.0,2.261455774307251
92,28,7137,supports_cannot,0.00030177831649780273,0.00030177831649780273,0.00030177831649780273,3.436470069573261e-05,1.0,1.0,8.781636238098145
93,10,4789,supports_cannot,0.00030094385147094727,0.00030094385147094727,0.00030094385147094727,0.00015116693975869566,1.0,1.0,1.990804672241211
94,17,4802,supports_cannot,0.0002986788749694824,0.0002986788749694824,0.0002986788749694824,0.00016239599790424109,1.0,1.0,1.8392009735107422
95,23,4769,supports_cannot,0.00029709935188293457,0.00029709935188293457,0.00029709935188293457,8.414869080297649e-05,1.0,1.0,3.5306472778320312
96,13,13879,supports_cannot,0.0002962052822113037,0.0002962052822113037,0.0005536973476409912,0.0006739940727129579,0.75,0.75,0.4394775629043579
97,31,12446,supports_cannot,0.00029605627059936523,0.00029605627059936523,0.00029605627059936523,3.171028583892621e-05,1.0,1.0,9.336285591125488
99,31,7267,supports_cannot,0.0002925992012023926,0.0002925992012023926,0.0002925992012023926,0.00010072562145069242,1.0,1.0,2.9049134254455566
101,28,3057,supports_cannot,0.0002911984920501709,0.0002911984920501709,0.0002911984920501709,5.5418819101760164e-05,1.0,1.0,5.254505634307861
104,15,11853,supports_cannot,0.00028774142265319824,0.00028774142265319824,0.00028774142265319824,0.00013871015107724816,1.0,1.0,2.0744078159332275
107,2,4786,supports_cannot,0.0002868920564651489,0.0002868920564651489,0.00030587613582611084,0.0002539924462325871,0.75,0.75,1.1295298337936401
109,30,7545,supports_cannot,0.0002816319465637207,0.0002816319465637207,0.0002816319465637207,9.622436482459307e-05,1.0,1.0,2.926825761795044
111,31,10850,supports_cannot,0.0002803802490234375,0.0002803802490234375,0.0002803802490234375,9.650413267081603e-05,1.0,1.0,2.9053704738616943
112,28,9628,supports_cannot,0.00028011202812194824,0.00028011202812194824,0.00028011202812194824,7.21951000741683e-05,1.0,1.0,3.8799312114715576
113,28,11275,supports_cannot,0.00027839839458465576,0.00027839839458465576,0.00027839839458465576,0.00014373825979419053,1.0,1.0,1.936842679977417
114,20,5237,supports_cannot,0.000277787446975708,0.000277787446975708,0.000277787446975708,0.0001641215058043599,1.0,1.0,1.6925718784332275
115,23,1498,supports_cannot,0.000275343656539917,0.000275343656539917,0.000275343656539917,6.932931864866987e-05,1.0,1.0,3.9715328216552734
118,19,900,supports_cannot,0.000270158052444458,0.000270158052444458,0.000270158052444458,5.8787369198398665e-05,1.0,1.0,4.5955119132995605
119,24,9569,supports_cannot,0.0002693980932235718,0.0002693980932235718,0.0002693980932235718,0.00013555648911278695,1.0,1.0,1.987349271774292
122,18,3876,supports_cannot,0.0002675056457519531,0.0002675056457519531,0.0002675056457519531,4.003977301181294e-05,1.0,1.0,6.680997848510742
123,19,14046,supports_cannot,0.00026726722717285156,0.00026726722717285156,0.00026726722717285156,0.00017243293405044824,1.0,1.0,1.5499778985977173
125,29,911,supports_cannot,0.0002665221691131592,0.0002665221691131592,0.0002665221691131592,0.0001437176688341424,1.0,1.0,1.8544843196868896
127,15,5080,supports_cannot,0.000265464186668396,0.000265464186668396,0.000265464186668396,0.00024949421640485525,1.0,1.0,1.064009428024292
129,17,12927,supports_cannot,0.0002652108669281006,0.0002652108669281006,0.0002652108669281006,0.0001235480303876102,1.0,1.0,2.1466214656829834
131,26,11941,supports_cannot,0.0002641826868057251,0.0002641826868057251,0.0002748817205429077,0.00019462905765976757,0.75,0.75,1.3573651313781738
132,28,7737,supports_cannot,0.0002638399600982666,0.0002638399600982666,0.0002638399600982666,3.8326608773786575e-05,1.0,1.0,6.883989334106445
133,14,12563,supports_cannot,0.00026217103004455566,0.00026217103004455566,0.00026217103004455566,7.066493708407506e-05,1.0,1.0,3.7100582122802734
136,9,592,supports_cannot,0.0002609938383102417,0.0002609938383102417,0.00026319921016693115,0.0003661531372927129,0.75,0.75,0.7127996683120728
137,28,13790,supports_cannot,0.0002601444721221924,0.0002601444721221924,0.0002601444721221924,6.69489600113593e-05,1.0,1.0,3.8857133388519287
140,23,9380,supports_cannot,0.00025713443756103516,0.00025713443756103516,0.00025713443756103516,0.0001326893689110875,1.0,1.0,1.9378676414489746
141,31,5603,supports_cannot,0.00025653839111328125,0.00025653839111328125,0.00025653839111328125,0.0001453727891203016,1.0,1.0,1.7646933794021606
143,31,2153,supports_cannot,0.000255584716796875,0.000255584716796875,0.000255584716796875,8.142801380017772e-05,1.0,1.0,3.1387810707092285
144,31,287,supports_cannot,0.00025472044944763184,0.00025472044944763184,0.00025472044944763184,0.00010406101500848308,1.0,1.0,2.44779896736145
151,30,3382,supports_cannot,0.0002526193857192993,0.0002526193857192993,0.0002526193857192993,0.00016669249453116208,1.0,1.0,1.5154814720153809
153,15,10757,supports_cannot,0.00025144219398498535,0.00025144219398498535,0.0003288686275482178,0.00024085660697892308,0.75,0.75,1.0439497232437134
154,29,8508,supports_cannot,0.00025016069412231445,0.00025016069412231445,0.00025016069412231445,6.938684964552522e-05,1.0,1.0,3.605304002761841
155,19,6804,supports_cannot,0.000250011682510376,0.000250011682510376,0.000250011682510376,7.498508057324216e-05,1.0,1.0,3.3341524600982666
156,17,6950,supports_cannot,0.0002490580081939697,0.0002490580081939697,0.0002490580081939697,8.708054519956931e-05,1.0,1.0,2.8600878715515137
158,28,10351,supports_cannot,0.00024631619453430176,0.00024631619453430176,0.00024631619453430176,5.812674498884007e-05,1.0,1.0,4.237570762634277
160,12,6358,supports_cannot,0.0002453923225402832,0.0002453923225402832,0.0002453923225402832,0.00010211368498858064,1.0,1.0,2.4031286239624023
164,14,7642,supports_cannot,0.00024349987506866455,0.00024349987506866455,0.00024349987506866455,0.0001339129958068952,1.0,1.0,1.8183438777923584
165,18,4164,supports_cannot,0.00024253129959106445,0.00024253129959106445,0.00024253129959106445,2.493975443940144e-05,1.0,1.0,9.724685668945312
167,30,2049,supports_cannot,0.00024116039276123047,0.00024116039276123047,0.00024116039276123047,4.43281460320577e-05,1.0,1.0,5.44034481048584
170,20,4035,supports_cannot,0.00023767352104187012,0.00023767352104187012,0.00023767352104187012,0.00010720171121647581,1.0,1.0,2.2170684337615967
171,25,11921,supports_cannot,0.0002374798059463501,0.0002374798059463501,0.0002374798059463501,0.00016121493536047637,1.0,1.0,1.473063349723816
