rank,layer,neuron,direction,mean_ig,abs_mean_ig,mean_abs_ig,std_g,positive_fraction,sign_consistency,snr
56,22,7399,supports_cannot,0.00036385655403137207,0.00036385655403137207,0.00036385655403137207,9.808578761294484e-05,1.0,1.0,3.7095746994018555
57,24,3804,suppresses_cannot,-0.0003573894500732422,0.0003573894500732422,0.0003573894500732422,9.180988126900047e-05,0.0,1.0,3.892712354660034
58,10,11570,supports_cannot,0.00035381317138671875,0.00035381317138671875,0.00047391653060913086,0.0004876476596109569,0.75,0.75,0.7255508303642273
59,27,4251,suppresses_cannot,-0.00035318732261657715,0.00035318732261657715,0.00035318732261657715,9.064796176971868e-05,0.0,1.0,3.896252155303955
60,30,11970,suppresses_cannot,-0.0003522038459777832,0.0003522038459777832,0.0003522038459777832,8.221784082707018e-05,0.0,1.0,4.283788681030273
61,11,4258,supports_cannot,0.00035127997398376465,0.00035127997398376465,0.00043782591819763184,0.00046432105591520667,0.75,0.75,0.7565454244613647
62,30,12336,suppresses_cannot,-0.00035050511360168457,0.00035050511360168457,0.00035050511360168457,0.00018507234926801175,0.0,1.0,1.8938815593719482
63,27,1686,supports_cannot,0.000347137451171875,0.000347137451171875,0.000347137451171875,7.040618220344186e-05,1.0,1.0,4.930496692657471
64,17,7878,suppresses_cannot,-0.00034224987030029297,0.00034224987030029297,0.00034224987030029297,0.0002186511264881119,0.0,1.0,1.5652782917022705
65,26,12639,suppresses_cannot,-0.000341564416885376,0.000341564416885376,0.000341564416885376,0.00013760675210505724,0.0,1.0,2.482177734375
66,26,13447,suppresses_cannot,-0.0003406107425689697,0.0003406107425689697,0.0003406107425689697,0.00016481828060932457,0.0,1.0,2.0665836334228516
67,20,9424,suppresses_cannot,-0.0003400444984436035,0.0003400444984436035,0.0003400444984436035,0.0004210266924928874,0.0,1.0,0.8076554536819458
68,12,1889,suppresses_cannot,-0.0003369152545928955,0.0003369152545928955,0.0003369152545928955,0.00014843855751678348,0.0,1.0,2.269728660583496
69,28,12743,supports_cannot,0.0003349781036376953,0.0003349781036376953,0.0003349781036376953,8.164974860846996e-05,1.0,1.0,4.1026225090026855
70,17,4374,suppresses_cannot,-0.00033277273178100586,0.00033277273178100586,0.00047832727432250977,0.0004355717683210969,0.25,0.75,0.763990581035614
71,27,8839,suppresses_cannot,-0.0003314018249511719,0.0003314018249511719,0.0003314018249511719,0.00011372928565833718,0.0,1.0,2.9139533042907715
72,31,3387,suppresses_cannot,-0.00033026933670043945,0.00033026933670043945,0.00033026933670043945,0.00012468053319025785,0.0,1.0,2.6489245891571045
73,19,12151,supports_cannot,0.0003269016742706299,0.0003269016742706299,0.0003269016742706299,0.0001925716787809506,1.0,1.0,1.6975584030151367
74,28,4074,suppresses_cannot,-0.0003268122673034668,0.0003268122673034668,0.0003268122673034668,0.00016454971046186984,0.0,1.0,1.9861005544662476
75,20,13715,suppresses_cannot,-0.00032582879066467285,0.00032582879066467285,0.00032582879066467285,9.645900718169287e-05,0.0,1.0,3.377899169921875
76,31,11276,suppresses_cannot,-0.00032508373260498047,0.00032508373260498047,0.00032508373260498047,0.0001311433588853106,0.0,1.0,2.4788424968719482
77,29,841,suppresses_cannot,-0.0003230273723602295,0.0003230273723602295,0.0003230273723602295,0.00015779533714521676,0.0,1.0,2.047128677368164
78,17,1632,supports_cannot,0.0003223121166229248,0.0003223121166229248,0.0003223121166229248,0.0002185193879995495,1.0,1.0,1.4749817848205566
79,18,3236,supports_cannot,0.0003216564655303955,0.0003216564655303955,0.0003216564655303955,8.998312841868028e-05,1.0,1.0,3.5746307373046875
