rank,layer,neuron,direction,mean_g,abs_mean_g,mean_abs_g,std_g,positive_fraction,sign_consistency,snr
454,30,2450,supports_cannot,0.0016830975655466,0.0016830975655466,0.0016830975655466,0.0018367030424997,1.0,1.0,0.9163689017295836
455,15,6692,supports_cannot,0.0016822277102619,0.0016822277102619,0.0016868326347321,0.0032236073166131,0.9742268323898317,0.9742268323898317,0.521846354007721
456,31,8214,suppresses_cannot,-0.0016818391159176,0.0016818391159176,0.0016818391159176,0.0014164922758936,0.0,1.0,1.1873266696929932
457,20,133,supports_cannot,0.0016813720576465,0.0016813720576465,0.0017588236369192,0.0016627040458843,0.969072163105011,0.969072163105011,1.0112274885177612
458,27,8242,supports_cannot,0.001681052497588,0.001681052497588,0.001681052497588,0.0012519506271928,1.0,1.0,1.342746615409851
459,31,2474,supports_cannot,0.0016775131225585,0.0016775131225585,0.0016775131225585,0.0021715897601097,1.0,1.0,0.7724816203117371
460,16,1575,supports_cannot,0.0016743767773732,0.0016743767773732,0.0016743767773732,0.001243001082912,1.0,1.0,1.347043752670288
461,30,11097,suppresses_cannot,-0.0016730986535549,0.0016730986535549,0.0016730986535549,0.0018359938403591,0.0,1.0,0.9112768173217772
462,29,8993,suppresses_cannot,-0.0016697706887498,0.0016697706887498,0.0016895225271582,0.0010113650932908,0.0103092780336737,0.9896907210350036,1.651006817817688
463,26,4692,suppresses_cannot,-0.0016675979131832,0.0016675979131832,0.0016675979131832,0.0014856134075671,0.0,1.0,1.1224979162216189
464,20,9928,suppresses_cannot,-0.0016666257288306,0.0016666257288306,0.0018547527724877,0.00190607807599,0.0670103058218956,0.9329897165298462,0.8743743300437927
465,31,3034,suppresses_cannot,-0.0016644812421873,0.0016644812421873,0.0016644812421873,0.0014357446925714,0.0,1.0,1.159315586090088
466,29,10165,suppresses_cannot,-0.0016636750660836,0.0016636750660836,0.0016636750660836,0.001763156033121,0.0,1.0,0.9435778856277466
467,0,10902,supports_cannot,0.0016606498975306,0.0016606498975306,0.0017046111170202,0.0021715490147471,0.9432989954948424,0.9432989954948424,0.7647305727005005
468,31,6266,suppresses_cannot,-0.0016597816720604,0.0016597816720604,0.0016597816720604,0.0015424778684973,0.0,1.0,1.0760489702224731
469,9,9439,supports_cannot,0.0016592304455116,0.0016592304455116,0.0021813672501593,0.0082016168162226,0.561855673789978,0.561855673789978,0.2023052871227264
470,30,5950,suppresses_cannot,-0.0016554950270801,0.0016554950270801,0.0016554950270801,0.0022897515445947,0.0,1.0,0.723002016544342
471,27,9862,supports_cannot,0.001654875697568,0.001654875697568,0.001654875697568,0.0015745714772492,1.0,1.0,1.051000714302063
472,27,3739,suppresses_cannot,-0.0016521891811862,0.0016521891811862,0.0016521891811862,0.0015681163640692,0.0,1.0,1.0536139011383057
473,30,10348,suppresses_cannot,-0.0016488144174218,0.0016488144174218,0.0016488144174218,0.0014462581602856,0.0,1.0,1.1400554180145264
474,22,13657,supports_cannot,0.0016481900820508,0.0016481900820508,0.0016481900820508,0.0016297345282509,1.0,1.0,1.0113242864608765
475,28,8272,supports_cannot,0.0016464056679978,0.0016464056679978,0.0016464056679978,0.0018386519514024,1.0,1.0,0.8954417109489441
476,19,3480,suppresses_cannot,-0.0016412808327004,0.0016412808327004,0.0016412808327004,0.0018843229627236,0.0,1.0,0.8710188269615173
477,27,4114,suppresses_cannot,-0.0016406245995312,0.0016406245995312,0.0016406245995312,0.0013718212721869,0.0,1.0,1.1959463357925415
478,21,3593,suppresses_cannot,-0.0016367411008104,0.0016367411008104,0.0016367411008104,0.0010086353868246,0.0,1.0,1.6227282285690308
479,24,9705,supports_cannot,0.0016362790483981,0.0016362790483981,0.0016362790483981,0.001467469963245,1.0,1.0,1.115034103393555
480,16,6127,supports_cannot,0.0016340669244527,0.0016340669244527,0.0016340669244527,0.0012660229112952,1.0,1.0,1.2907087802886963
481,25,3650,supports_cannot,0.0016326510813087,0.0016326510813087,0.0016326510813087,0.0018771449103951,1.0,1.0,0.8697522878646851
482,21,1832,supports_cannot,0.0016323168529197,0.0016323168529197,0.0016323168529197,0.0013176546199247,1.0,1.0,1.238804817199707
483,18,5590,supports_cannot,0.0016285512829199,0.0016285512829199,0.0016285512829199,0.0017613132949918,1.0,1.0,0.9246233105659484
484,29,13368,supports_cannot,0.0016278384719043,0.0016278384719043,0.0016278384719043,0.0012759318342432,1.0,1.0,1.2758036851882937
485,29,3783,suppresses_cannot,-0.0016234584618359,0.0016234584618359,0.0016234584618359,0.0015742735704407,0.0,1.0,1.0312429666519165
486,29,2914,supports_cannot,0.0016217643860727,0.0016217643860727,0.0017913377378135,0.0030625639483332,0.876288652420044,0.876288652420044,0.5295446515083313
487,31,10620,suppresses_cannot,-0.0016149048460647,0.0016149048460647,0.0016149048460647,0.0012925263727083,0.0,1.0,1.2494173049926758
488,19,10070,suppresses_cannot,-0.0016136267222464,0.0016136267222464,0.0016136267222464,0.0011703487252816,0.0,1.0,1.3787572383880615
489,16,9987,suppresses_cannot,-0.0016110379947349,0.0016110379947349,0.0016193420160561,0.0030781370587646,0.0257731955498456,0.9742268323898317,0.5233808755874634
490,17,4581,supports_cannot,0.0016075473977252,0.0016075473977252,0.001659229514189,0.0016493056900799,0.938144326210022,0.938144326210022,0.974681317806244
491,19,9793,supports_cannot,0.0016059948829934,0.0016059948829934,0.0016065012896433,0.0015420203562825,0.9948453903198242,0.9948453903198242,1.041487455368042
492,29,3311,suppresses_cannot,-0.0016046897508203,0.0016046897508203,0.0016046897508203,0.0010034764418378,0.0,1.0,1.5991305112838743
493,24,5102,supports_cannot,0.0016030472470447,0.0016030472470447,0.0020545911975204,0.0039181970059871,0.7989690899848938,0.7989690899848938,0.4091288149356842
494,28,14332,supports_cannot,0.0016021335031837,0.0016021335031837,0.0016021335031837,0.0013835589634254,1.0,1.0,1.157979965209961
495,31,4983,supports_cannot,0.0016020843759179,0.0016020843759179,0.0016020843759179,0.0016581255476921,1.0,1.0,0.9662020802497864
496,17,4209,suppresses_cannot,-0.001600130344741,0.001600130344741,0.0017696090508252,0.0014935637591406,0.0567010305821895,0.9432989954948424,1.0713505744934082
497,29,12938,supports_cannot,0.0015991103136911,0.0015991103136911,0.0015991103136911,0.0012366478331387,1.0,1.0,1.2931008338928225
498,11,3621,supports_cannot,0.0015968600055202,0.0015968600055202,0.001599020557478,0.0011918604141101,0.9896907210350036,0.9896907210350036,1.3398045301437378
499,14,8913,supports_cannot,0.0015958393923938,0.0015958393923938,0.001609164988622,0.002623438835144,0.9639175534248352,0.9639175534248352,0.6083005666732788
500,25,4812,suppresses_cannot,-0.0015947646461427,0.0015947646461427,0.0015947646461427,0.0015297573991119,0.0,1.0,1.0424951314926147
501,27,6455,suppresses_cannot,-0.0015944156330078,0.0015944156330078,0.0015944156330078,0.0012328576995059,0.0,1.0,1.2932682037353516
502,27,14126,suppresses_cannot,-0.0015925377374514,0.0015925377374514,0.0015925377374514,0.0014294300926849,0.0,1.0,1.1141067743301392
503,12,6776,suppresses_cannot,-0.0015923043247312,0.0015923043247312,0.0015940739540383,0.0016426775837317,0.0103092780336737,0.9896907210350036,0.9693346619606018
504,29,7959,supports_cannot,0.0015919478610157,0.0015919478610157,0.0015919478610157,0.0012404692824929,1.0,1.0,1.2833431959152222
505,29,12090,supports_cannot,0.0015886788023635,0.0015886788023635,0.0015886788023635,0.0013533442979678,1.0,1.0,1.1738910675048828
506,22,8713,supports_cannot,0.0015843872679397,0.0015843872679397,0.0015843872679397,0.001163245178759,1.0,1.0,1.362040638923645
507,14,6382,supports_cannot,0.0015821591950953,0.0015821591950953,0.001590417814441,0.0015865303575992,0.9896907210350036,0.9896907210350036,0.9972448348999025
508,15,12319,suppresses_cannot,-0.0015820763073861,0.0015820763073861,0.0015864943852648,0.0029440091457217,0.0154639175161719,0.984536111354828,0.5373883843421936
509,30,11920,suppresses_cannot,-0.0015814832877367,0.0015814832877367,0.001661360845901,0.003074558917433,0.1030927821993827,0.8969072103500366,0.5143772959709167
510,27,10884,supports_cannot,0.0015799680259078,0.0015799680259078,0.0015799680259078,0.0016311137005686,1.0,1.0,0.9686437249183656
511,28,6412,supports_cannot,0.0015795796643942,0.0015795796643942,0.0015795796643942,0.0012914084363728,1.0,1.0,1.2231448888778689
512,25,13395,supports_cannot,0.0015781343681737,0.0015781343681737,0.0015781343681737,0.0013798850122839,1.0,1.0,1.143670916557312
513,14,9411,suppresses_cannot,-0.0015733819454908,0.0015733819454908,0.0015733819454908,0.0016669312026351,0.0,1.0,0.9438793659210204
514,26,5979,supports_cannot,0.0015716847265139,0.0015716847265139,0.0015716847265139,0.0017760634655132,1.0,1.0,0.8849260210990906
515,10,8238,supports_cannot,0.0015714844921603,0.0015714844921603,0.001683312584646,0.0019295519450679,0.907216489315033,0.907216489315033,0.814429759979248
516,24,12919,supports_cannot,0.0015705049736425,0.0015705049736425,0.0015705049736425,0.0011371442815288,1.0,1.0,1.3810956478118896
517,31,12776,suppresses_cannot,-0.0015696103218942,0.0015696103218942,0.0015696103218942,0.0013898351462557,0.0,1.0,1.129349946975708
518,24,5249,supports_cannot,0.0015692613087594,0.0015692613087594,0.0015692613087594,0.0011063242563977,1.0,1.0,1.418446063995361
519,31,11085,supports_cannot,0.001569059677422,0.001569059677422,0.001569059677422,0.0018140015890821,1.0,1.0,0.8649715185165405
520,14,5932,supports_cannot,0.0015650385757908,0.0015650385757908,0.0015650385757908,0.0014117466052994,1.0,1.0,1.1085832118988037
521,17,9407,suppresses_cannot,-0.0015610837144777,0.0015610837144777,0.0015610837144777,0.0015001441352069,0.0,1.0,1.0406224727630615
522,30,5183,suppresses_cannot,-0.0015601030318066,0.0015601030318066,0.0015601030318066,0.0012078040745109,0.0,1.0,1.2916854619979858
523,20,243,supports_cannot,0.0015597883611917,0.0015597883611917,0.0015597883611917,0.0016307760961353,1.0,1.0,0.95646995306015
524,14,2248,suppresses_cannot,-0.0015585299115628,0.0015585299115628,0.0015585299115628,0.0010129798902198,0.0,1.0,1.5385595560073853
525,19,11877,suppresses_cannot,-0.0015571689000353,0.0015571689000353,0.0018083687173202,0.002785718999803,0.1134020611643791,0.8865979313850403,0.558982789516449
526,17,1143,supports_cannot,0.0015534518752247,0.0015534518752247,0.0015534518752247,0.0017119363183155,1.0,1.0,0.9074238538742064
527,30,669,suppresses_cannot,-0.001553083769977,0.001553083769977,0.0015540595632046,0.0017936680233106,0.0103092780336737,0.9896907210350036,0.8658702373504639
528,14,10026,suppresses_cannot,-0.0015497502172365,0.0015497502172365,0.0015497502172365,0.0018440707353875,0.0,1.0,0.8403962850570679
529,18,10716,suppresses_cannot,-0.0015473574167117,0.0015473574167117,0.0017636744305491,0.0022128305863589,0.1082474216818809,0.8917526006698608,0.6992660760879517
530,31,12258,suppresses_cannot,-0.0015465156175196,0.0015465156175196,0.0015465156175196,0.0014464245177805,0.0,1.0,1.0691989660263062
531,24,1222,suppresses_cannot,-0.0015407555038109,0.0015407555038109,0.0015409005573019,0.001530785462819,0.0051546390168368,0.9948453903198242,1.006512999534607
532,29,11947,supports_cannot,0.0015399947296828,0.0015399947296828,0.0015399947296828,0.0014040783280506,1.0,1.0,1.0968011617660522
533,31,47,supports_cannot,0.0015390091575682,0.0015390091575682,0.0015390091575682,0.0017283625202253,1.0,1.0,0.8904435038566589
534,20,11879,suppresses_cannot,-0.0015386960003525,0.0015386960003525,0.001599118579179,0.001302656950429,0.0463917516171932,0.9536082744598388,1.1811981201171875
535,31,1981,suppresses_cannot,-0.0015383454738184,0.0015383454738184,0.0015383454738184,0.0013878381578251,0.0,1.0,1.1084473133087158
536,23,4802,suppresses_cannot,-0.0015374065842479,0.0015374065842479,0.0015391369815915,0.0018052977975457,0.0051546390168368,0.9948453903198242,0.8516082763671875
537,22,4544,suppresses_cannot,-0.0015360694378614,0.0015360694378614,0.0015365610597655,0.0014817600604146,0.0051546390168368,0.9948453903198242,1.0366519689559937
538,25,10718,suppresses_cannot,-0.0015347569715231,0.0015347569715231,0.0015347569715231,0.0012538628652691,0.0,1.0,1.2240229845046997
539,28,10304,suppresses_cannot,-0.0015318172518163,0.0015318172518163,0.0015318172518163,0.0014240952441468,0.0,1.0,1.075642466545105
540,31,3616,supports_cannot,0.0015285826520994,0.0015285826520994,0.0015285826520994,0.0014738041209056,1.0,1.0,1.0371681451797483
541,19,2418,supports_cannot,0.0015285433037206,0.0015285433037206,0.0015285433037206,0.0017820172943174,1.0,1.0,0.8577600717544556
542,23,3040,suppresses_cannot,-0.0015282582025974,0.0015282582025974,0.0015282582025974,0.0014701092150062,0.0,1.0,1.039554238319397
543,16,2831,supports_cannot,0.0015280173392966,0.0015280173392966,0.0015280173392966,0.0012194429291412,1.0,1.0,1.2530454397201538
544,18,8435,suppresses_cannot,-0.0015256134793162,0.0015256134793162,0.0015256134793162,0.0014839889481663,0.0,1.0,1.028049111366272
545,19,7010,suppresses_cannot,-0.0015252791345119,0.0015252791345119,0.0015252791345119,0.0012174758594483,0.0,1.0,1.25282084941864
546,30,13029,suppresses_cannot,-0.0015240502543747,0.0015240502543747,0.0015240502543747,0.000928494380787,0.0,1.0,1.64142107963562
547,29,6444,suppresses_cannot,-0.0015230572316795,0.0015230572316795,0.0015230572316795,0.001063011935912,0.0,1.0,1.4327752590179443
548,14,12639,supports_cannot,0.001521551166661,0.001521551166661,0.001846489845775,0.0025451225228607,0.8453608155250549,0.8453608155250549,0.5978302359580994
549,17,3651,suppresses_cannot,-0.0015168976970016,0.0015168976970016,0.0015178021276369,0.0025889873504638,0.0051546390168368,0.9948453903198242,0.5859038829803467
550,13,12855,suppresses_cannot,-0.0015167895471677,0.0015167895471677,0.0017661360325291,0.0030527526978403,0.1082474216818809,0.8917526006698608,0.496859610080719
551,19,9047,suppresses_cannot,-0.001516617485322,0.001516617485322,0.001516617485322,0.0011884948471561,0.0,1.0,1.2760825157165527
552,29,254,suppresses_cannot,-0.0015153393615037,0.0015153393615037,0.0015153393615037,0.0014587719924747,0.0,1.0,1.0387773513793943
553,18,6531,supports_cannot,0.0015145589131861,0.0015145589131861,0.0015148612437769,0.001415237202309,0.9948453903198242,0.9948453903198242,1.0701802968978882
554,15,13260,suppresses_cannot,-0.0015122890472412,0.0015122890472412,0.0015135671710595,0.0015494949184358,0.0051546390168368,0.9948453903198242,0.9759883880615234
555,26,5326,suppresses_cannot,-0.0015110920649021,0.0015110920649021,0.0015110920649021,0.0014392795274034,0.0,1.0,1.0498948097229004
556,23,13675,suppresses_cannot,-0.0015103644691407,0.0015103644691407,0.0015103644691407,0.0013367302017286,0.0,1.0,1.129894733428955
557,22,12913,supports_cannot,0.0015096074203029,0.0015096074203029,0.0015096074203029,0.0010836450383067,1.0,1.0,1.3930829763412476
558,27,2478,suppresses_cannot,-0.0015081622404977,0.0015081622404977,0.0015081622404977,0.0010447506792843,0.0,1.0,1.4435619115829468
559,21,2077,supports_cannot,0.0015064942417666,0.0015064942417666,0.0015172353014349,0.0024234815500676,0.9742268323898317,0.9742268323898317,0.6216239929199219
560,24,10897,suppresses_cannot,-0.0015048047062009,0.0015048047062009,0.0015048047062009,0.0012131438124924,0.0,1.0,1.2404173612594604
561,19,12390,suppresses_cannot,-0.0015028998022899,0.0015028998022899,0.0015070880763232,0.001158106024377,0.0051546390168368,0.9948453903198242,1.297722101211548
562,16,14256,supports_cannot,0.0015021328581497,0.0015021328581497,0.0015089364023879,0.0012208374682813,0.9948453903198242,0.9948453903198242,1.2304117679595947
563,17,8131,supports_cannot,0.0014987539034336,0.0014987539034336,0.0015090280212461,0.0012949398951604,0.9896907210350036,0.9896907210350036,1.1573926210403442
564,23,3252,supports_cannot,0.0014979863772168,0.0014979863772168,0.0014979863772168,0.0007931285654194,1.0,1.0,1.8887056112289429
565,15,7361,suppresses_cannot,-0.0014967009192332,0.0014967009192332,0.0020201082807034,0.0027246221434324,0.1340206116437912,0.8659793734550476,0.5493242144584656
566,29,643,suppresses_cannot,-0.0014964919537305,0.0014964919537305,0.0014964919537305,0.0014046895084902,0.0,1.0,1.0653542280197144
567,25,4322,suppresses_cannot,-0.0014937882078811,0.0014937882078811,0.0014937882078811,0.0011778727639466,0.0,1.0,1.2682085037231443
568,29,14092,supports_cannot,0.0014933360507711,0.0014933360507711,0.0014933360507711,0.0008697414305061,1.0,1.0,1.7169885635375977
569,31,13738,supports_cannot,0.0014929402386769,0.0014929402386769,0.0015049743233248,0.0013722777366638,0.9896907210350036,0.9896907210350036,1.0879286527633667
570,31,14197,suppresses_cannot,-0.0014928935561329,0.0014928935561329,0.0014928935561329,0.0015031347284093,0.0,1.0,0.9931867718696594
571,25,2181,suppresses_cannot,-0.0014881768729537,0.0014881768729537,0.0014881768729537,0.001255928305909,0.0,1.0,1.1849218606948853
572,27,2723,supports_cannot,0.0014880140079185,0.0014880140079185,0.0015405066078528,0.0018341343384236,0.9742268323898317,0.9742268323898317,0.8112895488739014
573,18,730,supports_cannot,0.0014872483443468,0.0014872483443468,0.0015413226792588,0.0016691600903868,0.9278350472450256,0.9278350472450256,0.8910160064697266
574,17,3258,supports_cannot,0.0014858811628073,0.0014858811628073,0.0014858811628073,0.0017336108721792,1.0,1.0,0.8571019172668457
575,27,9238,supports_cannot,0.0014854214387014,0.0014854214387014,0.0014854214387014,0.0011593654053285,1.0,1.0,1.2812366485595703
576,20,1620,suppresses_cannot,-0.0014852986205369,0.0014852986205369,0.0014852986205369,0.0013231597840785,0.0,1.0,1.1225391626358032
577,12,5006,supports_cannot,0.0014835037291049,0.0014835037291049,0.0022615029010921,0.003704480594024,0.7474226951599121,0.7474226951599121,0.4004620015621185
578,30,2361,suppresses_cannot,-0.0014812627341598,0.0014812627341598,0.0014812627341598,0.0017905693966895,0.0,1.0,0.8272579312324524
579,18,4408,suppresses_cannot,-0.0014811938162893,0.0014811938162893,0.0014811938162893,0.0011835969053208,0.0,1.0,1.251434326171875
580,29,3319,suppresses_cannot,-0.0014792275615036,0.0014792275615036,0.0014792275615036,0.0013600144302472,0.0,1.0,1.087655782699585
581,27,2647,suppresses_cannot,-0.0014770645648241,0.0014770645648241,0.0014770645648241,0.0015445303870365,0.0,1.0,0.9563195109367372
582,21,14329,supports_cannot,0.0014768089167773,0.0014768089167773,0.0014768089167773,0.0010419435566291,1.0,1.0,1.4173598289489746
583,30,5947,suppresses_cannot,-0.0014762460486963,0.0014762460486963,0.0014762460486963,0.0016524296952411,0.0,1.0,0.8933790326118469
584,17,7285,supports_cannot,0.0014760715421289,0.0014760715421289,0.0014760715421289,0.0012156165903434,1.0,1.0,1.2142574787139893
585,25,14266,supports_cannot,0.0014756586169824,0.0014756586169824,0.0014756586169824,0.001274956157431,1.0,1.0,1.1574190855026243
586,24,9812,supports_cannot,0.0014742839848622,0.0014742839848622,0.0015223511727526,0.0016145693371072,0.9793814420700072,0.9793814420700072,0.9131128191947936
587,27,2302,supports_cannot,0.0014739381149411,0.0014739381149411,0.0014739381149411,0.0010712071089074,1.0,1.0,1.3759599924087524
588,21,11574,supports_cannot,0.0014703765045851,0.0014703765045851,0.0014761969214305,0.0012047634227201,0.9948453903198242,0.9948453903198242,1.2204691171646118
589,31,8680,supports_cannot,0.0014691204996779,0.0014691204996779,0.0014691204996779,0.0010872215498238,1.0,1.0,1.3512613773345947
590,29,5440,suppresses_cannot,-0.0014688353985548,0.0014688353985548,0.0014688353985548,0.0009863645536825,0.0,1.0,1.489140510559082
591,15,3738,supports_cannot,0.0014676211867481,0.0014676211867481,0.0014676211867481,0.0025697387754917,1.0,1.0,0.5711168646812439
592,26,8456,supports_cannot,0.001467011636123,0.001467011636123,0.001467011636123,0.001241066143848,1.0,1.0,1.1820576190948486
593,31,2406,suppresses_cannot,-0.0014663873007521,0.0014663873007521,0.0014663873007521,0.0016571277519688,0.0,1.0,0.8848969340324402
594,25,1216,suppresses_cannot,-0.0014657089486718,0.0014657089486718,0.0014657089486718,0.0012264878023415,0.0,1.0,1.1950457096099854
595,30,10308,suppresses_cannot,-0.0014653648249804,0.0014653648249804,0.0014653648249804,0.0014168547932058,0.0,1.0,1.0342378616333008
596,23,3123,suppresses_cannot,-0.0014631429221481,0.0014631429221481,0.0014631429221481,0.0011331248097121,0.0,1.0,1.2912460565567017
597,25,7837,suppresses_cannot,-0.0014617369743064,0.0014617369743064,0.0014617369743064,0.0015098336152732,0.0,1.0,0.968144416809082
598,16,13510,suppresses_cannot,-0.0014613012317568,0.0014613012317568,0.0014786750543862,0.0018382600974291,0.0567010305821895,0.9432989954948424,0.7949371337890625
599,24,6529,supports_cannot,0.0014608373166993,0.0014608373166993,0.0014608373166993,0.00133974396158,1.0,1.0,1.0903854370117188
600,27,4309,supports_cannot,0.0014606062322854,0.0014606062322854,0.0014606062322854,0.001614844542928,1.0,1.0,0.9044871926307678
601,23,4077,supports_cannot,0.0014594467356801,0.0014594467356801,0.0014748629182577,0.001531052053906,0.9793814420700072,0.9793814420700072,0.9532312750816344
602,17,5345,supports_cannot,0.0014583185547962,0.0014583185547962,0.0014893744373694,0.0020372702274471,0.9175257682800292,0.9175257682800292,0.7158198952674866
603,17,4093,supports_cannot,0.0014577403198927,0.0014577403198927,0.0014577403198927,0.0013525742106139,1.0,1.0,1.0777525901794434
604,19,635,supports_cannot,0.0014575535897165,0.0014575535897165,0.0014575535897165,0.0016000411706045,1.0,1.0,0.910947561264038
605,20,6783,supports_cannot,0.0014574208762496,0.0014574208762496,0.0014574208762496,0.0013471042038872,1.0,1.0,1.081891655921936
606,23,11026,supports_cannot,0.0014570970088243,0.0014570970088243,0.0016680593835189,0.0018161587649956,0.8865979313850403,0.8865979313850403,0.8022960424423218
607,25,8692,suppresses_cannot,-0.0014550612540915,0.0014550612540915,0.0014550612540915,0.0011958677787333,0.0,1.0,1.216740965843201
608,21,9230,suppresses_cannot,-0.0014550022315233,0.0014550022315233,0.0014550022315233,0.0011930969776585,0.0,1.0,1.2195171117782593
609,14,5439,supports_cannot,0.0014534291112795,0.0014534291112795,0.0014534291112795,0.0008321841596625,1.0,1.0,1.746523380279541
610,15,256,supports_cannot,0.0014528896426782,0.0014528896426782,0.00171687558759,0.0026740664616227,0.8917526006698608,0.8917526006698608,0.5433259010314941
611,18,4164,supports_cannot,0.0014525885926559,0.0014525885926559,0.0014585661701858,0.0012255192268639,0.9896907210350036,0.9896907210350036,1.1852842569351196
612,30,8465,supports_cannot,0.0014524362049996,0.0014524362049996,0.0014524362049996,0.0014350751880556,1.0,1.0,1.0120975971221924
613,25,627,supports_cannot,0.0014515912625938,0.0014515912625938,0.0014515912625938,0.0010697221150621,1.0,1.0,1.3569797277450562
614,8,1261,suppresses_cannot,-0.0014511352637782,0.0014511352637782,0.0014611280057579,0.001443202374503,0.0206185560673475,0.9793814420700072,1.0054967403411863
615,20,14291,suppresses_cannot,-0.0014492702903226,0.0014492702903226,0.0014492702903226,0.0011144740274176,0.0,1.0,1.3004074096679688
616,29,5400,suppresses_cannot,-0.001448439550586,0.001448439550586,0.001448439550586,0.001898547168821,0.0,1.0,0.7629199624061584
617,13,3523,suppresses_cannot,-0.0014478299999609,0.0014478299999609,0.0015674621099606,0.0017719278112053,0.0257731955498456,0.9742268323898317,0.8170931339263916
618,18,6894,suppresses_cannot,-0.0014478048542514,0.0014478048542514,0.0018242603400722,0.0041721118614077,0.5,0.5,0.3470196723937988
619,28,1016,supports_cannot,0.0014476776123046,0.0014476776123046,0.0014476776123046,0.00134358194191,1.0,1.0,1.0774762630462646
620,8,3355,supports_cannot,0.001446985756047,0.001446985756047,0.0014491536421701,0.0021888252813369,0.9742268323898317,0.9742268323898317,0.661078691482544
621,22,4396,suppresses_cannot,-0.0014459767844527,0.0014459767844527,0.0014459767844527,0.0015677887713536,0.0,1.0,0.922303318977356
622,17,2519,suppresses_cannot,-0.0014442512765526,0.0014442512765526,0.0014442512765526,0.0015046563930809,0.0,1.0,0.959854543209076
623,3,3271,supports_cannot,0.0014434205368161,0.0014434205368161,0.0014769711997359,0.0014701182954013,0.9896907210350036,0.9896907210350036,0.9818397164344788
624,28,9883,supports_cannot,0.0014422702370211,0.0014422702370211,0.0014422702370211,0.0011150675127282,1.0,1.0,1.2934376001358032
625,20,12584,suppresses_cannot,-0.0014418209902942,0.0014418209902942,0.0014867297140881,0.0020539881661534,0.041237112134695,0.9587628841400146,0.7019616961479187
626,30,14244,suppresses_cannot,-0.0014415131881833,0.0014415131881833,0.0014415131881833,0.0014869567239657,0.0,1.0,0.9694385528564452
627,24,4379,suppresses_cannot,-0.0014408273855224,0.0014408273855224,0.0014441062230616,0.001546238316223,0.0103092780336737,0.9896907210350036,0.9318274855613708
628,26,1396,supports_cannot,0.0014403038658201,0.0014403038658201,0.0014403038658201,0.0012274552136659,1.0,1.0,1.1734064817428589
629,26,12789,suppresses_cannot,-0.0014393845340237,0.0014393845340237,0.0014393845340237,0.0014896988868713,0.0,1.0,0.9662251472473145
630,5,14319,suppresses_cannot,-0.0014381039654836,0.0014381039654836,0.0015478595159947,0.0020946005824953,0.1237113401293754,0.876288652420044,0.6865767240524292
631,29,6468,supports_cannot,0.001437428058125,0.001437428058125,0.001437428058125,0.0012994613498449,1.0,1.0,1.1061722040176392
632,20,10540,supports_cannot,0.0014370445860549,0.0014370445860549,0.0014370445860549,0.0009921300224959,1.0,1.0,1.4484437704086304
633,17,8459,supports_cannot,0.0014323155628517,0.0014323155628517,0.0014323155628517,0.0013251297641545,1.0,1.0,1.0808870792388916
634,21,993,supports_cannot,0.0014312537387013,0.0014312537387013,0.0014312537387013,0.0011898486409336,1.0,1.0,1.2028871774673462
635,23,4985,supports_cannot,0.0014300690963864,0.0014300690963864,0.0014300690963864,0.0013716426910832,1.0,1.0,1.0425959825515747
636,22,10194,suppresses_cannot,-0.0014300423208624,0.0014300423208624,0.0018675908213481,0.0026348836254328,0.128865972161293,0.8711340427398682,0.5427345037460327
637,30,8539,suppresses_cannot,-0.0014284075004979,0.0014284075004979,0.0014284075004979,0.001381543232128,0.0,1.0,1.033921718597412
638,26,6423,suppresses_cannot,-0.0014257685979828,0.0014257685979828,0.0014416897902265,0.0016438158927485,0.0463917516171932,0.9536082744598388,0.8673529624938965
639,12,4319,supports_cannot,0.0014248250517994,0.0014248250517994,0.0020723503548651,0.0025920544285327,0.8711340427398682,0.8711340427398682,0.5496894717216492
640,30,1124,supports_cannot,0.0014245043275877,0.0014245043275877,0.0014245043275877,0.0011593139497563,1.0,1.0,1.2287477254867554
641,29,10085,supports_cannot,0.0014238554285839,0.0014238554285839,0.0014238554285839,0.0010433987481519,1.0,1.0,1.3646321296691897
642,31,1209,supports_cannot,0.0014237669529393,0.0014237669529393,0.0014237669529393,0.0013663065619766,1.0,1.0,1.0420552492141724
643,19,2059,supports_cannot,0.001420812564902,0.001420812564902,0.001420812564902,0.0016191483009606,1.0,1.0,0.8775061368942261
644,24,2874,suppresses_cannot,-0.0014197162818163,0.0014197162818163,0.0014197162818163,0.0011670099338516,0.0,1.0,1.216541767120361
645,15,2753,suppresses_cannot,-0.0014184332685545,0.0014184332685545,0.0014184332685545,0.0013052748981863,0.0,1.0,1.0866931676864624
646,17,2299,supports_cannot,0.001417405786924,0.001417405786924,0.0015812473138794,0.0013081908691674,0.876288652420044,0.876288652420044,1.08348548412323
647,25,12633,suppresses_cannot,-0.0014166702749207,0.0014166702749207,0.0014191946247592,0.0022911932319402,0.0154639175161719,0.984536111354828,0.6183111071586609
648,27,2270,supports_cannot,0.0014151543145999,0.0014151543145999,0.0014151543145999,0.0013920919736847,1.0,1.0,1.0165666341781616
649,26,5578,supports_cannot,0.001414377707988,0.001414377707988,0.001414377707988,0.0013149931328371,1.0,1.0,1.075577974319458
