rank,layer,neuron,direction,mean_ig,abs_mean_ig,mean_abs_ig,std_ig,positive_fraction,sign_consistency,snr
167,29,911,supports_cannot,0.000274025282124,0.000274025282124,0.000274025282124,0.0002820480731315,1.0,1.0,0.971555233001709
168,29,841,suppresses_cannot,-0.0002739257470238,0.0002739257470238,0.0002886861911974,0.0002545920142438,0.0154639175161719,0.984536111354828,1.0759400129318235
169,16,12860,supports_cannot,0.0002733883738983,0.0002733883738983,0.0002765333047136,0.0002640424063429,0.9896907210350036,0.9896907210350036,1.0353957414627075
170,12,5760,supports_cannot,0.0002720303891692,0.0002720303891692,0.0003050415252801,0.0003214897296857,0.8969072103500366,0.8969072103500366,0.8461557626724243
171,17,4802,supports_cannot,0.0002716629242058,0.0002716629242058,0.0002733287692535,0.0001946479460457,0.9896907210350036,0.9896907210350036,1.3956629037857056
172,23,5722,suppresses_cannot,-0.0002715009904932,0.0002715009904932,0.0002715009904932,0.0002622700412757,0.0,1.0,1.035196304321289
173,31,10850,supports_cannot,0.0002713102148845,0.0002713102148845,0.0002713102148845,0.0002195728447986,1.0,1.0,1.2356274127960205
174,19,6804,supports_cannot,0.0002713052963372,0.0002713052963372,0.0002713052963372,0.0002421519602648,1.0,1.0,1.120392680168152
175,31,11861,suppresses_cannot,-0.0002701537450775,0.0002701537450775,0.0002701537450775,0.000246365671046,0.0,1.0,1.0965559482574463
176,19,12151,supports_cannot,0.0002693991700652,0.0002693991700652,0.0002753018634393,0.0001975888299057,0.9742268323898317,0.9742268323898317,1.3634332418441772
177,25,5676,suppresses_cannot,-0.0002693567657843,0.0002693567657843,0.0002693567657843,0.000227372162044,0.0,1.0,1.184651494026184
178,31,4995,supports_cannot,0.000268733681878,0.000268733681878,0.0002695220755413,0.0002288719115313,0.9896907210350036,0.9896907210350036,1.1741663217544556
179,31,7450,supports_cannot,0.0002677025913726,0.0002677025913726,0.0002677025913726,0.0003060696180909,1.0,1.0,0.8746460676193237
180,31,10459,supports_cannot,0.0002670727553777,0.0002670727553777,0.0002670727553777,0.0003347515303175,1.0,1.0,0.7978238463401794
181,30,2226,suppresses_cannot,-0.0002666810178197,0.0002666810178197,0.0002666810178197,0.0002498204703442,0.0,1.0,1.0674906969070437
182,19,6569,suppresses_cannot,-0.0002664748462848,0.0002664748462848,0.0002664963540155,0.0002857271756511,0.0051546390168368,0.9948453903198242,0.9326198697090148
183,12,6358,supports_cannot,0.0002664717903826,0.0002664717903826,0.0002671772090252,0.0002492198545951,0.9896907210350036,0.9896907210350036,1.0692237615585327
184,14,7642,supports_cannot,0.0002657494624145,0.0002657494624145,0.0002775837492663,0.0003530313551891,0.938144326210022,0.938144326210022,0.7527644634246826
185,18,3261,suppresses_cannot,-0.0002654465206433,0.0002654465206433,0.0003095109423156,0.0005826790584251,0.22164948284626,0.7783505320549011,0.4555621445178985
